name,Longitude,Latitude,datetime,datetime,temp,humidity,precip,preciptype,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,uvindex
"Lagos,Nigeria",,,10/12/2021,October,27.2,87.6,17,rain,27.7,1011.5,43.8,8.9,79.4,3
"Lagos,Nigeria",,,10/13/2021,October,28.3,79.9,0.3,rain,18.4,1011.4,48.7,9.7,176.7,6
"Lagos,Nigeria",,,10/14/2021,October,28.2,82.4,0,,22.3,1011.7,54.4,9.7,115.8,4
"Lagos,Nigeria",,,10/15/2021,October,26.8,88.7,11,rain,16.6,1011.4,47.6,9.7,261.6,9
"Lagos,Nigeria",,,10/16/2021,October,26.9,86.3,26,rain,20.5,1011.2,60,9.5,219.3,8
"Lagos,Nigeria",,,10/17/2021,October,27,86.1,1.2,rain,21.6,1010.6,56.7,10.5,118.3,4
"Lagos,Nigeria",,,10/18/2021,October,26.1,88.6,22,rain,17.5,1012,62.8,7.5,109.3,3
"Lagos,Nigeria",,,10/19/2021,October,26.8,86.6,2,rain,21.2,1012.6,56.3,9.4,189.6,7
"Lagos,Nigeria",,,10/20/2021,October,27.5,85.5,0,,14.1,1012.8,61.5,9,121.1,4
"Lagos,Nigeria",,,10/21/2021,October,27.2,86.8,0.2,rain,14.8,1012.5,55.8,9,158.6,6
"Lagos,Nigeria",,,10/22/2021,October,26.4,89.9,7,rain,14.8,1012.1,60.2,8.3,153.2,6
"Lagos,Nigeria",,,10/23/2021,October,26,88.3,20,rain,19.1,1013.6,61.7,8.8,139.7,5
"Lagos,Nigeria",,,10/24/2021,October,27.5,83.7,0,,16.6,1013.9,49.8,8.5,227.9,8
"Lagos,Nigeria",,,10/25/2021,October,27.5,84.7,2,rain,18.7,1012.9,56.6,10.4,158.6,5
"Lagos,Nigeria",,,10/26/2021,October,27.7,81.1,4,rain,33.5,1013.4,50.1,9,116.6,4
"Lagos,Nigeria",,,10/27/2021,October,28,80.3,0.1,rain,18.4,1012.6,51,9.2,179.9,6
"Lagos,Nigeria",,,10/28/2021,October,27.7,84.7,5,rain,14.8,1012.2,55.9,9.1,120.8,5
"Lagos,Nigeria",,,10/29/2021,October,27.8,85.5,0,,16.6,1011.1,52.7,9.4,188.8,6
"Lagos,Nigeria",,,10/30/2021,October,27.9,84.1,3,rain,33.5,1011.8,55.6,9.5,102.5,4
"Lagos,Nigeria",,,10/31/2021,October,27.9,84.5,1,rain,25.9,1012.8,58.4,9.9,117.4,4
"Lagos,Nigeria",,,4/1/2022,April,30.5,76,0,rain,59.4,1009.5,41.9,9.4,272.4,9
"Lagos,Nigeria",,,4/2/2022,April,28.5,78.8,35,rain,22.3,1010,50.5,9,274.6,10
"Lagos,Nigeria",,,4/3/2022,April,29.6,78,0,rain,24.1,1010,54.6,9.7,296.5,10
"Lagos,Nigeria",,,4/4/2022,April,29.5,80.2,0,rain,22.3,1010.5,55.3,10.1,294.3,10
"Lagos,Nigeria",,,4/5/2022,April,30.1,78.5,0.1,rain,24.1,1010.3,59.8,13,282.5,10
"Lagos,Nigeria",,,4/6/2022,April,28.6,82.3,9,rain,25.9,1010,53.3,11.3,255,9
"Lagos,Nigeria",,,4/7/2022,April,29.2,79.1,0,rain,22.3,1010.2,46,10.7,283.5,10
"Lagos,Nigeria",,,4/8/2022,April,28.1,79.5,5,rain,64.8,1010.4,38.4,9.7,298.1,10
"Lagos,Nigeria",,,4/9/2022,April,27.1,84.5,0,rain,29.4,1010.3,55.2,10.2,181,8
"Lagos,Nigeria",,,4/10/2022,April,28.4,81.7,0,,14.8,1008.8,53.4,9.8,200,9
"Lagos,Nigeria",,,4/11/2022,April,29.4,78.6,0,,16.6,1009,46.7,9.9,260.2,10
"Lagos,Nigeria",,,4/12/2022,April,28,81.9,6,rain,33.5,1009.2,56.4,9.4,155.2,9
"Lagos,Nigeria",,,4/13/2022,April,27.4,83.7,0,rain,18.4,1009.2,50.1,8.4,255,9
"Lagos,Nigeria",,,4/14/2022,April,28.6,81.6,0.6,rain,22.4,1009.8,52.1,10,280.5,10
"Lagos,Nigeria",,,4/15/2022,April,28.9,79.6,0,rain,19.4,1010.1,63.4,11.8,275.1,10
"Lagos,Nigeria",,,4/16/2022,April,28.3,80.1,7,rain,18,1010.2,63.9,13.5,168.2,6
"Lagos,Nigeria",,,4/17/2022,April,28.9,83.4,0,rain,29.5,1009.4,53.3,9.9,285.9,10
"Lagos,Nigeria",,,4/18/2022,April,25.7,86.3,36,rain,27.7,1010.7,49.6,8.7,111.4,6
"Lagos,Nigeria",,,4/19/2022,April,28.1,81.6,0,,16.6,1011.5,53.9,9.1,153.1,8
"Lagos,Nigeria",,,4/20/2022,April,29,82.9,2.1,rain,29.2,1010.6,51.2,9.4,288.3,10
"Lagos,Nigeria",,,4/21/2022,April,26.6,83.8,20,rain,24.1,1010.8,54,10,199.5,7
"Lagos,Nigeria",,,4/22/2022,April,28.3,81.5,0,,18.4,1010.3,46.8,9.2,295.4,10
"Lagos,Nigeria",,,4/23/2022,April,29,80.7,0,rain,20.5,1009.9,43.2,10,286.9,10
"Lagos,Nigeria",,,4/24/2022,April,25.7,91,28,rain,46.4,1010,62,9.6,191.3,9
"Lagos,Nigeria",,,4/25/2022,April,27.7,81.8,0,,24.8,1009.5,51.1,10.5,298.6,10
"Lagos,Nigeria",,,4/26/2022,April,28.4,77.2,0,,38.9,1009.7,42.6,9.7,200.7,8
"Lagos,Nigeria",,,4/27/2022,April,28.6,79.4,0.1,rain,33.5,1010.1,68.4,10.5,248.3,9
"Lagos,Nigeria",,,4/28/2022,April,26.5,84.4,24,rain,18.4,1011,53.8,7.5,129.5,6
"Lagos,Nigeria",,,4/29/2022,April,28,77.1,0,,20.5,1010.9,51.4,10.4,277.7,10
"Lagos,Nigeria",,,4/30/2022,April,27.5,79.7,0,,16.6,1012.4,38.8,10,262.9,9
"Lagos,Nigeria",,,5/1/2022,May,29,82,0,,19.8,1012.8,59.9,10.6,272.8,10
"Lagos,Nigeria",,,5/2/2022,May,28.3,82.8,0,rain,18.4,1012.4,57.4,9.8,269.4,9
"Lagos,Nigeria",,,5/3/2022,May,28.5,82.2,0,,22.3,1011,48.3,9.4,276.4,10
"Lagos,Nigeria",,,5/4/2022,May,27.1,83.1,13,rain,22.3,1011.6,52.3,11.6,276.5,10
"Lagos,Nigeria",,,5/5/2022,May,27.6,81.6,0,rain,22.3,1011.9,46.7,10.2,292,10
"Lagos,Nigeria",,,5/6/2022,May,25.4,89.4,48,rain,20.5,1011.9,58.5,10.3,33,1
"Lagos,Nigeria",,,5/7/2022,May,27.3,83.3,0,,24.1,1011.7,44.3,7.7,123.3,4
"Lagos,Nigeria",,,5/8/2022,May,28.4,83.1,0,,25.9,1010.6,41.4,8.2,288.1,9
"Lagos,Nigeria",,,5/9/2022,May,28.4,80.5,0.1,rain,32,1010.7,44.9,14.6,291.7,9
"Lagos,Nigeria",,,5/10/2022,May,27.8,83.7,1,rain,20.5,1011.8,59.1,10,202.4,9
"Lagos,Nigeria",,,5/11/2022,May,29.2,82.8,0,,19.4,1011.6,47.5,9.8,293,9
"Lagos,Nigeria",,,5/12/2022,May,28,85,9,rain,22.3,1012.3,50.9,10.1,268.5,9
"Lagos,Nigeria",,,5/13/2022,May,29.1,80.7,0,rain,16.6,1012.3,57.3,10,253,9
"Lagos,Nigeria",,,5/14/2022,May,27.8,81.4,0.9,rain,27.7,1012.3,55.4,11.4,278.4,9
"Lagos,Nigeria",,,5/15/2022,May,29.1,82.3,0,rain,18.4,1012.6,47.2,9.2,284.9,9
"Lagos,Nigeria",,,5/16/2022,May,28.6,82,3.9,rain,23.8,1012.2,60.6,15.5,282.9,9
"Lagos,Nigeria",,,5/17/2022,May,27.5,82.8,6,rain,27.7,1011.9,66.2,13.4,266.7,9
"Lagos,Nigeria",,,5/18/2022,May,28,82.8,0,rain,22.3,1010.9,56.6,9.1,274.8,9
"Lagos,Nigeria",,,5/19/2022,May,27.6,83.6,1,rain,24.1,1011.5,67.5,14.1,260,9
"Lagos,Nigeria",,,5/20/2022,May,28.2,82.1,0.6,rain,18.4,1012.5,72.8,13.2,227,9
"Lagos,Nigeria",,,5/21/2022,May,26.4,90.8,22,rain,20.5,1013.7,56.7,7.7,145,8
"Lagos,Nigeria",,,5/22/2022,May,26.3,87.8,1,rain,13,1014.3,48.1,8.3,205,9
"Lagos,Nigeria",,,5/23/2022,May,26.8,85.6,2.5,rain,33.5,1013,53.4,9.3,115.3,6
"Lagos,Nigeria",,,5/24/2022,May,26.5,84.5,0,rain,18.2,1013.8,53.8,8.7,145,6
"Lagos,Nigeria",,,5/25/2022,May,27.5,84.8,0,,18.4,1015.4,53.9,9.5,156.4,9
"Lagos,Nigeria",,,5/26/2022,May,27.2,85.9,0,rain,22.3,1015.8,57.4,9.8,238,8
"Lagos,Nigeria",,,5/27/2022,May,26.7,85.6,0.1,rain,20.5,1015.3,49,10,238.8,9
"Lagos,Nigeria",,,5/28/2022,May,28.8,78.6,0,rain,18.4,1013.4,54.2,9.7,222.2,7
"Lagos,Nigeria",,,5/29/2022,May,29.1,75.3,0,rain,20.5,1012.1,61.5,14.7,284.6,9
"Lagos,Nigeria",,,5/30/2022,May,28.9,81.3,0,rain,20.5,1012.1,58.3,9.9,286.1,9
"Lagos,Nigeria",,,5/31/2022,May,27.6,83.2,3,rain,21.2,1011.9,70.9,14.7,235.6,8
"Lagos,Nigeria",,,6/1/2022,June,28.3,80.1,1,rain,19.8,1011.1,63.1,12.1,260.2,9
"Lagos,Nigeria",,,6/2/2022,June,28.7,80.7,0,rain,25.9,1009.9,47.6,9.8,284.3,9
"Lagos,Nigeria",,,6/3/2022,June,26.5,86.9,6,rain,18.4,1009.9,65,14.2,269.6,9
"Lagos,Nigeria",,,6/4/2022,June,26.9,83.9,0,rain,24.1,1011.4,49.5,7.2,257.4,9
"Lagos,Nigeria",,,6/5/2022,June,26.9,77.5,5,rain,33.5,1012.1,56.1,10.3,151.7,6
"Lagos,Nigeria",,,6/6/2022,June,27.5,79,3,rain,14.8,1013,54.2,9.3,191.3,9
"Lagos,Nigeria",,,6/7/2022,June,28.1,79.2,0,rain,20.5,1013.1,42.4,9.6,265,9
"Lagos,Nigeria",,,6/8/2022,June,28.6,81.1,0,rain,18.4,1012.6,55.6,9.4,259,9
"Lagos,Nigeria",,,6/9/2022,June,28.5,80.6,0.2,rain,22.3,1011.7,53.7,12.1,279.8,9
"Lagos,Nigeria",,,6/10/2022,June,26.9,84.7,18,rain,59.4,1012,55.7,8.8,242,8
"Lagos,Nigeria",,,6/11/2022,June,25.6,88.4,4,rain,42.5,1013.8,45.2,9.8,167.9,8
"Lagos,Nigeria",,,6/12/2022,June,27.3,81.9,0,rain,20.5,1013.8,47,10,273.4,9
"Lagos,Nigeria",,,6/13/2022,June,27.9,81.1,0,rain,27.4,1012.8,44.5,11.3,245.6,9
"Lagos,Nigeria",,,6/14/2022,June,28.4,80.9,0,rain,22.3,1011.4,62.5,9.7,259.3,9
"Lagos,Nigeria",,,6/15/2022,June,26.2,89.2,2,rain,20.5,1012.1,64.9,9.1,74,4
"Lagos,Nigeria",,,6/16/2022,June,25.3,89.9,4,rain,18.4,1012.7,54.3,10,161.1,7
"Lagos,Nigeria",,,6/17/2022,June,24.8,92.3,0,rain,22.3,1013.2,47.3,8.6,120,6
"Lagos,Nigeria",,,6/18/2022,June,25.1,91.7,106,rain,13,1014.2,52.5,8.5,121.5,8
"Lagos,Nigeria",,,6/19/2022,June,25.8,86.3,0.1,rain,14.8,1014.3,52.9,10.5,213.5,9
"Lagos,Nigeria",,,6/20/2022,June,27.9,79.2,0.5,rain,14.8,1014.2,43.8,9.9,272.8,9
"Lagos,Nigeria",,,6/21/2022,June,26.5,85.8,3,rain,20.5,1013.5,66.2,9.2,279.2,9
"Lagos,Nigeria",,,6/22/2022,June,26.2,81.6,5,rain,18.4,1013.1,44.8,10,17,1
"Lagos,Nigeria",,,6/23/2022,June,27.2,83.8,0,rain,18.3,1013,51.4,9.8,272.1,9
"Lagos,Nigeria",,,6/24/2022,June,25.1,90.8,73,rain,33.5,1012.3,67.9,10.5,200.7,9
"Lagos,Nigeria",,,6/25/2022,June,26,83.7,0.2,rain,21.2,1012.6,56.8,8,241.5,8
"Lagos,Nigeria",,,6/26/2022,June,26,87.3,0.5,rain,13,1013.4,49.7,8.9,219.3,8
"Lagos,Nigeria",,,6/27/2022,June,26.9,86.1,0,rain,18.4,1013.4,61,10.2,154.9,7
"Lagos,Nigeria",,,6/28/2022,June,27.8,83.9,2,rain,22.3,1013.1,57.1,12.6,251.4,9
"Lagos,Nigeria",,,6/29/2022,June,26.8,90.8,0,rain,18.4,1013.6,69.5,9.3,208.1,9
"Lagos,Nigeria",,,6/30/2022,June,25.2,94,52,rain,25.2,1012.9,80.3,6.7,136.8,7
"Lagos,Nigeria",,,7/1/2022,July,25.9,88.1,15,rain,22.3,1013.2,55.5,8.8,262.5,9
"Lagos,Nigeria",,,7/2/2022,July,26.7,84.5,1,rain,23.8,1014.7,54.7,10.6,196.1,8
"Lagos,Nigeria",,,7/3/2022,July,26.8,84.3,0,rain,22.3,1015.6,52.4,8.9,272.4,9
"Lagos,Nigeria",,,7/4/2022,July,25.9,88.4,8,rain,24.1,1014.4,57.6,8.9,237.6,9
"Lagos,Nigeria",,,7/5/2022,July,25.5,90.6,33,rain,11.2,1015,57.2,7.3,175.1,9
"Lagos,Nigeria",,,7/6/2022,July,26.7,85.8,0,rain,20.5,1014.6,52.9,8.5,278.2,9
"Lagos,Nigeria",,,7/7/2022,July,26.9,84.9,4,rain,27.7,1014.3,58.3,10,221.8,9
"Lagos,Nigeria",,,7/8/2022,July,24.2,94.2,65,rain,27.2,1014.8,61.8,7.1,144.9,9
"Lagos,Nigeria",,,7/9/2022,July,24.3,96,70,rain,25.9,1015.2,64.4,5.2,24.8,1
"Lagos,Nigeria",,,7/10/2022,July,26.2,88.1,4,rain,21.7,1014.1,65.9,8.1,217,8
"Lagos,Nigeria",,,7/11/2022,July,25.6,90,0.2,rain,44.6,1013,64.7,9.4,232.3,8
"Lagos,Nigeria",,,7/12/2022,July,24.2,98,17,rain,14.8,1014.8,54.7,5.6,87.7,4
"Lagos,Nigeria",,,7/13/2022,July,25.1,90,10,rain,18.4,1015.2,56.1,8.9,202.7,8
"Lagos,Nigeria",,,7/14/2022,July,25.9,85.4,0.1,rain,25.9,1013.9,62.9,12.4,107,4
"Lagos,Nigeria",,,7/15/2022,July,26.6,83,0.1,rain,23.5,1013.1,55.7,10.9,260.7,9
"Lagos,Nigeria",,,7/16/2022,July,26.1,83.3,1.7,rain,37.1,1013.9,65.6,11.4,224.2,8
"Lagos,Nigeria",,,7/17/2022,July,26.4,82.7,0,rain,20.5,1015.1,66.2,11.4,234.5,9
"Lagos,Nigeria",,,7/18/2022,July,25.2,79.6,0.6,rain,29.5,1015.3,49.9,15.5,282.2,9
"Lagos,Nigeria",,,7/19/2022,July,23.9,74.7,0.1,rain,26.6,1014.9,81.9,19.4,171.8,8
"Lagos,Nigeria",,,7/20/2022,July,23.9,73.8,0.1,rain,48.2,1015.4,72.9,18.6,118.6,3
"Lagos,Nigeria",,,7/21/2022,July,23.7,75.8,0,,66.6,1014.4,85.9,18.9,212.5,9
"Lagos,Nigeria",,,7/22/2022,July,24.1,80.5,0.1,rain,37.1,1013.4,89.9,18,244.8,8
"Lagos,Nigeria",,,7/23/2022,July,24.9,79.2,5.8,rain,35.3,1013.1,96.2,17.5,207.1,9
"Lagos,Nigeria",,,7/24/2022,July,24.6,84,19,rain,27.7,1013.8,87.9,14.2,183.8,8
"Lagos,Nigeria",,,7/25/2022,July,25.8,81.8,162,rain,32,1013.6,94.5,15.9,187.4,8
"Lagos,Nigeria",,,7/26/2022,July,25.9,84.8,2.2,rain,29.2,1012.7,91.1,17.3,156.7,8
"Lagos,Nigeria",,,7/27/2022,July,25.3,86,10.4,rain,27.7,1012.5,94.9,14.3,115.5,7
"Lagos,Nigeria",,,7/28/2022,July,25.5,82.5,6.6,rain,33.5,1013.3,89,17.1,46.9,2
"Lagos,Nigeria",,,7/29/2022,July,26,78.1,0.7,rain,32.4,1014.3,88.5,18.6,214.6,8
"Lagos,Nigeria",,,7/30/2022,July,26.1,77.6,0.1,rain,29.2,1014.5,84.4,19.7,215.3,7
"Lagos,Nigeria",,,7/31/2022,July,25.6,81.5,0.8,rain,33.5,1014.1,92.6,18.8,204.7,8
"Lagos,Nigeria",,,8/1/2022,August,25,84.7,3.9,rain,36.7,1014.1,70.8,15.2,245,9
"Lagos,Nigeria",,,8/2/2022,August,24.9,78.5,0.3,rain,24.5,1014.7,80,15.7,184.1,8
"Lagos,Nigeria",,,8/3/2022,August,25.6,77.6,0,rain,18.7,1014,47.8,9.8,200.6,9
"Lagos,Nigeria",,,8/4/2022,August,26,77.7,0,rain,18.4,1013.8,60.2,9.4,140.8,6
"Lagos,Nigeria",,,8/5/2022,August,26,80.7,0.1,rain,18.7,1014.5,54,11.5,242.8,10
"Lagos,Nigeria",,,8/6/2022,August,25.5,82,0,,25.9,1014.8,53.6,10.4,288.5,9
"Lagos,Nigeria",,,8/7/2022,August,25.7,80,0,,19.4,1013.3,58.1,10.6,277.5,9
"Lagos,Nigeria",,,8/8/2022,August,25.9,80.6,0,rain,19,1013.2,56.1,9.7,155.2,7
"Lagos,Nigeria",,,8/9/2022,August,25.8,82.7,0,rain,23.4,1013.6,59.8,10.7,264.7,9
"Lagos,Nigeria",,,8/10/2022,August,25.9,83.2,0,rain,26.9,1013.9,51.5,9.8,287,9
"Lagos,Nigeria",,,8/11/2022,August,26.4,79.3,0,rain,29.5,1013.6,47.7,10.1,241.9,9
"Lagos,Nigeria",,,8/12/2022,August,25,85.2,0,rain,27.7,1013.5,58.7,9.9,221.3,9
"Lagos,Nigeria",,,8/13/2022,August,26,82.9,0,rain,24.6,1013.8,72,10.1,251.8,9
"Lagos,Nigeria",,,8/14/2022,August,25.9,83.6,0,rain,31.7,1012.3,85.1,9.5,78.3,5
"Lagos,Nigeria",,,8/15/2022,August,24.9,89,5,rain,29.5,1012.2,74.8,8.4,69,3
"Lagos,Nigeria",,,8/16/2022,August,24.6,87.5,5,rain,22.3,1013.9,79.3,9.4,267.5,10
"Lagos,Nigeria",,,8/17/2022,August,25,85.1,0,rain,12.9,1013.9,56.6,8.7,281.5,10
"Lagos,Nigeria",,,8/18/2022,August,26,80.5,0,,22.7,1013.2,57.2,9.4,243.8,9
"Lagos,Nigeria",,,8/19/2022,August,25.4,87,9,rain,63.6,1013.5,76.4,8.7,158.5,8
"Lagos,Nigeria",,,8/20/2022,August,25.6,85.4,3,rain,24.1,1014.9,59.3,10.2,273.5,9
"Lagos,Nigeria",,,8/21/2022,August,25.7,82.1,0,,17.2,1014.5,54.6,9.5,290.3,10
"Lagos,Nigeria",,,8/22/2022,August,25.4,86.2,0,rain,27,1012.3,64,10.5,266.2,9
"Lagos,Nigeria",,,8/23/2022,August,25.9,84.5,14,rain,36.4,1012.7,72.1,10.3,178.7,9
"Lagos,Nigeria",,,8/24/2022,August,26.3,79.7,0,rain,21.6,1015.3,57.5,10.8,246,9
"Lagos,Nigeria",,,8/25/2022,August,26.5,80.4,0,,18.4,1014.6,48.5,9,195.7,9
"Lagos,Nigeria",,,8/26/2022,August,25.8,83,0,rain,31.7,1012.9,64.7,9.8,25.3,1
"Lagos,Nigeria",,,8/27/2022,August,25.2,88.1,22,rain,27.7,1011.8,76.9,9.4,238.6,9
"Lagos,Nigeria",,,8/28/2022,August,25.6,83.8,1,rain,20.5,1013.6,63.2,9.9,259,10
"Lagos,Nigeria",,,8/29/2022,August,25.5,85,0,,16.6,1013.6,62.9,11.1,212.6,9
"Lagos,Nigeria",,,8/30/2022,August,25.2,90.5,13,rain,25.9,1012.5,67.8,9.1,157.9,7
"Lagos,Nigeria",,,8/31/2022,August,25.7,88.3,1,rain,25.9,1013.2,76.7,8.8,285.3,10
"Lagos,Nigeria",,,9/1/2022,September,25.3,88.9,2,rain,16.6,1014.2,58.6,9.7,275.6,10
"Lagos,Nigeria",,,9/2/2022,September,25.9,85.7,0,rain,16.6,1015.3,60.5,10.2,243.6,9
"Lagos,Nigeria",,,9/3/2022,September,26.8,84.3,4,rain,22.3,1014.9,68.9,10,273.5,9
"Lagos,Nigeria",,,9/4/2022,September,24.9,92,13,rain,21.6,1015.4,64,9.5,287.8,10
"Lagos,Nigeria",,,9/5/2022,September,26.2,86.8,6,rain,22.3,1015.2,61.3,9.9,251,9
"Lagos,Nigeria",,,9/6/2022,September,25.7,86,0,rain,18.4,1014.9,54.4,9.8,274.6,9
"Lagos,Nigeria",,,9/7/2022,September,26,84.8,0,rain,18.4,1013.8,64.4,10.3,282.7,9
"Lagos,Nigeria",,,9/8/2022,September,25.6,90.3,14,rain,25.6,1012.9,69.3,8.6,283.5,10
"Lagos,Nigeria",,,9/9/2022,September,26,86.5,2,rain,23.8,1013.5,59.5,9.5,269,9
"Lagos,Nigeria",,,9/10/2022,September,25.3,85.2,0.5,rain,30.6,1014.4,62.5,18.2,260.1,10
"Lagos,Nigeria",,,9/11/2022,September,25.9,84,12.9,rain,19.8,1013.1,95.9,18.5,34.5,1
"Lagos,Nigeria",,,9/12/2022,September,25.2,88.1,2,rain,29.2,1012.6,75.5,13.1,235.3,9
"Lagos,Nigeria",,,9/13/2022,September,26,86.9,2.9,rain,14.8,1013.1,67.6,9.7,265.7,9
"Lagos,Nigeria",,,9/14/2022,September,26.1,87.9,0.1,rain,22.3,1012.5,55.9,9,269.9,10
"Lagos,Nigeria",,,9/15/2022,September,25.5,90.3,3,rain,29.2,1013.3,68.9,10,259.4,8
"Lagos,Nigeria",,,9/16/2022,September,26.4,83.1,0.5,rain,23.4,1013.9,65.9,13.5,289.5,10
"Lagos,Nigeria",,,9/17/2022,September,26.6,85.2,0,rain,21.6,1012.8,61.4,10.9,203.9,8
"Lagos,Nigeria",,,9/18/2022,September,26.5,84.3,2,rain,29.2,1012.1,68.6,13.9,277.2,10
"Lagos,Nigeria",,,9/19/2022,September,25.2,91.8,59,rain,30.6,1012.2,86.6,11.3,184.5,9
"Lagos,Nigeria",,,9/20/2022,September,26.1,86,4.1,rain,24.1,1012.9,62.4,9.7,285.9,10
"Lagos,Nigeria",,,9/21/2022,September,25.6,90.3,25.9,rain,18.3,1013.2,77.7,8.4,233,8
"Lagos,Nigeria",,,9/22/2022,September,25.7,88.4,11,rain,14.8,1012.8,58.1,9,218.7,9
"Lagos,Nigeria",,,9/23/2022,September,26.5,85.3,0,rain,20.5,1012.8,64.7,9.1,199.8,7
"Lagos,Nigeria",,,9/24/2022,September,26.6,85.9,13,rain,18.4,1012.6,64.6,9.7,271.7,9
"Lagos,Nigeria",,,9/25/2022,September,26.5,84.7,12,rain,25.9,1011.8,60.6,10.6,259.8,9
"Lagos,Nigeria",,,9/26/2022,September,25.4,90.3,10,rain,47.5,1012.4,68.9,8.9,80,4
"Lagos,Nigeria",,,9/27/2022,September,25.1,88.6,3,rain,22.3,1013.5,60.8,9.4,62.4,9
"Lagos,Nigeria",,,9/28/2022,September,24.6,91.6,3,rain,21.6,1013.8,71,8.6,30.5,1
"Lagos,Nigeria",,,9/29/2022,September,25.3,86.7,0.1,rain,18,1013,59.8,10.8,249,9
"Lagos,Nigeria",,,9/30/2022,September,25.7,85.6,0,rain,22.3,1012.1,65.3,9.8,231.8,9
